u,mean_x,mean_y,lower_x,lower_y,upper_x,upper_y
0.0,-0.6600107551718696,0.32469348692438693,-1.0731655752392024,0.07194319845259001,-0.2468559351045368,0.5774437753961839
0.00392156862745098,-0.6471154514610526,0.3054339162224821,-1.0572848817750162,0.05211679530207797,-0.23694602114708907,0.5587510371428863
0.00784313725490196,-0.6347508497248932,0.2864414890637376,-1.0426168947670797,0.03210764921705728,-0.22688480468270655,0.540775328910418
0.011764705882352941,-0.6227126167715837,0.2683608659349978,-1.0292922525777688,0.01196525784922775,-0.21613298096539862,0.5247564740207679
0.01568627450980392,-0.6116448288469367,0.25096498772390385,-1.0185460836890634,-0.007244450602387986,-0.20474357400481014,0.5091744260501957
0.0196078431372549,-0.6028578215895093,0.23638171895108243,-1.010270954879162,-0.024228320857519386,-0.19544468829985667,0.49699175875968427
0.023529411764705882,-0.5963638791874679,0.2237346063693413,-1.0048939605346159,-0.03910160882864713,-0.18783379784031995,0.4865708215673298
0.027450980392156862,-0.5909032363679259,0.21189840146366826,-1.000308651789589,-0.052551746360692736,-0.18149782094626266,0.4763485492880293
0.03137254901960784,-0.5861046260325488,0.20057232657832383,-0.9968396498199295,-0.06513720582044827,-0.17536960224516812,0.46628185897709595
0.03529411764705882,-0.5798403473274606,0.18974449834074877,-0.9913320584344473,-0.0768115964145307,-0.1683486362204739,0.4563005930960282
0.0392156862745098,-0.5736005974397879,0.17886467173392212,-0.9857718104143931,-0.08819937795689331,-0.16142938446518262,0.44592872142473755
0.043137254901960784,-0.5687447473129713,0.1694180305007324,-0.982272588719782,-0.0978836173279568,-0.15521690590616066,0.4367196783294216
0.047058823529411764,-0.5643721374010847,0.15952030428191463,-0.9797412477480927,-0.10744664035865523,-0.14900302705407675,0.42648724892248446
0.050980392156862744,-0.5591833076376828,0.14936451681614052,-0.9767086807233122,-0.11689811563897287,-0.14165793455205333,0.4156271492712539
0.054901960784313725,-0.554573903153992,0.1407521729692638,-0.9741487355811884,-0.12389059545757863,-0.13499907072679562,0.4053949413961062
0.058823529411764705,-0.5502794282852274,0.1326425597832465,-0.9726746117212317,-0.13088893399761356,-0.12788424484922295,0.3961740535641065
0.06274509803921569,-0.5466930371599923,0.12537186604838582,-0.9723425656114537,-0.13735860046921108,-0.12104350870853087,0.3881023325659827
0.06666666666666667,-0.5439363497648235,0.11893662437317401,-0.97250351844617,-0.14277887798038377,-0.11536918108347705,0.38065212672673177
0.07058823529411765,-0.5405614551862754,0.11034168430690161,-0.9709024665204786,-0.14949691206367777,-0.11022044385207214,0.370180280677481
0.07450980392156863,-0.5365906210349223,0.10054290033369322,-0.9684963438333678,-0.15696233168030777,-0.10468489823647681,0.3580481323476942
0.0784313725490196,-0.5308832596758588,0.09109744127182214,-0.9638971214238039,-0.16392489350431172,-0.09786939792791377,0.34611977604795596
0.08235294117647059,-0.5247306233205995,0.08025006369133071,-0.9579800683004562,-0.17191364663202718,-0.09148117834074282,0.3324137740146886
0.08627450980392157,-0.517504994942277,0.06705786159842024,-0.9508012083869812,-0.18236307965113657,-0.08420878149757277,0.316478802847977
0.09019607843137255,-0.511511447090654,0.053590384876220046,-0.9452298336693448,-0.19336571855752538,-0.07779306051196316,0.30054648830996544
0.09411764705882353,-0.5063811669673413,0.04094674173318439,-0.940770166922066,-0.204216623034931,-0.07199216701261651,0.28611010650129975
0.09803921568627451,-0.5047587481289988,0.03056317017342574,-0.9404439983790764,-0.2143903220343183,-0.0690734978789212,0.2755166623811698
0.10196078431372549,-0.5035667473180794,0.0198862862984186,-0.9409148523576997,-0.22537083734448246,-0.06621864227845908,0.2651434099413197
0.10588235294117647,-0.5025449712311113,0.008673033557947537,-0.9419162022907509,-0.23781483899601966,-0.0631737401714717,0.2551609061119147
0.10980392156862745,-0.5008241411858646,-0.0009893183784881604,-0.941843433082536,-0.24945689314305702,-0.05980484928919311,0.24747825638608073
0.11372549019607843,-0.4986378348438688,-0.011283597488492902,-0.9414301039787591,-0.2613287800407617,-0.05584556570897853,0.23876158506377593
0.11764705882352941,-0.49675320886238594,-0.018545761593339878,-0.9411596730552652,-0.2681225596576011,-0.05234674466950673,0.23103103647092135
0.12156862745098039,-0.49395442162421116,-0.027379523559998065,-0.9398327049984825,-0.27673064393920654,-0.04807613824993984,0.2219715968192104
0.12549019607843137,-0.49124920174176795,-0.036553732755074564,-0.938405337757369,-0.28604866192433853,-0.04409306572616689,0.2129411964141894
0.12941176470588234,-0.49155271416115204,-0.042519748095049846,-0.9388469387324778,-0.29277547520115565,-0.044258489589826255,0.20773597901105598
0.13333333333333333,-0.49162962373754,-0.0477004389461546,-0.9391178838224622,-0.29897573427707014,-0.04414136365261778,0.20357485638476092
0.13725490196078433,-0.49096292733112806,-0.05111650407150803,-0.938760501351269,-0.30347234152318453,-0.0431653533109872,0.20123933338016847
0.1411764705882353,-0.4895389050941223,-0.05420182171956995,-0.9378336746778506,-0.3074701196325712,-0.041244135510393964,0.19906647619343132
0.14509803921568626,-0.4862354762940177,-0.05749836053504277,-0.9350648727038469,-0.31152409189509983,-0.03740607988418848,0.1965273708250143
0.14901960784313725,-0.4820066955509124,-0.06078277942310014,-0.9307290064972902,-0.3158240599670653,-0.03328438460453459,0.19425850112086504
0.15294117647058825,-0.4770877234442829,-0.0661974209985828,-0.9257294910724876,-0.3227730387270574,-0.028445955816078283,0.19037819672989184
0.1568627450980392,-0.47119687390201426,-0.07307477457828722,-0.9198784510669242,-0.33239274435422633,-0.022515296737104284,0.18624319519765192
0.16078431372549018,-0.46546387688104046,-0.07973718791718366,-0.9136907793575486,-0.3426610718520266,-0.017236974404532368,0.1831866960176593
0.16470588235294117,-0.4591490376834773,-0.08502244046339881,-0.9072001885007879,-0.35155827051203514,-0.011097886866166806,0.18151338958523755
0.16862745098039217,-0.4517247463504973,-0.08975278074993835,-0.8999908575399452,-0.35972905612439315,-0.0034586351610493837,0.18022349462451642
0.17254901960784313,-0.44320167915555125,-0.09445915010173565,-0.8916137632825765,-0.3673640530016558,0.005210404971473959,0.17844575279818448
0.1764705882352941,-0.43344258000901464,-0.099731490202095,-0.8816791628754755,-0.3745070562469303,0.014794002857446253,0.17504407584274034
0.1803921568627451,-0.42284656087763617,-0.10458400526990698,-0.8715683682378189,-0.3810049232330466,0.025875246482546577,0.17183691269323265
