time_idx,latent_1,latent_2,latent_3,latent_4
88,2.6640115291111233,0.8645792305465743,2.917548865227314,-2.0821468530385454
89,2.358415270289536,1.189545100052534,2.881660084231918,-1.9700228561845277
90,2.1393818748469995,1.3866128325803644,2.8469053645079483,-1.8236729710252995
91,1.9389228281388282,1.4604915565791434,2.6881922303871733,-1.725196292958633
92,1.7707198172899026,1.5712477582534972,2.6568472948460906,-1.666790673438048
93,1.6514027085862673,1.6885501362248339,2.6953127844747797,-1.6595088929509314
94,1.4606984978845166,1.7635126822631033,2.602833867771292,-1.7950639527215906
95,1.379405364417225,1.791586766839649,2.541986074300897,-1.8064623177636767
96,1.2604260735879864,1.7730653462862707,2.427077889953288,-1.8016376747744414
97,1.2037599385255193,1.7469318569153913,2.4300793473469304,-1.8259132083930614
98,1.1103281631625133,1.7842086175660485,2.481682088717816,-1.8863253869037937
99,1.0954054146161092,1.7866655401612923,2.563108378458489,-1.9194988550876673
100,1.1019035603359042,1.6803693189296465,2.7455936894916526,-1.9717070788088864
101,1.027508578495894,1.5174527646404108,2.713621123179657,-1.8927751077703738
102,0.9033730856848156,1.3808628744917355,2.5799881593719474,-1.834858079137217
103,0.8242448665860893,1.2532469347640809,2.537403032194702,-1.8197624501217526
104,0.8030028936601014,1.0940693222052118,2.493205482327979,-1.8035477324903262
105,0.8405586005796191,0.9037881197273068,2.4480145533336235,-1.785057420981398
106,0.9217606879032982,0.728978813998005,2.4628593805435925,-1.7376676623174112
107,0.9203023451330702,0.6072770836111652,2.4520415250896717,-1.7199267030542034
108,0.9718987656639944,0.469745843896964,2.379709074971982,-1.7466793024297818
109,0.9984758755950294,0.4098168707927733,2.3340334796058135,-1.8996620558795225
110,1.0097622834530704,0.35435061435684523,2.274460264796551,-2.108243415898617
111,1.0006847237878929,0.38979611759504085,2.211796649652921,-2.3638067357266164
112,1.0771565607295555,0.37311837831642625,2.2072759058233133,-2.65856707863948
113,1.2032844738422848,0.3627677580146175,2.294498306872289,-2.995128510987851
114,1.370699570921363,0.3553353776204031,2.4409736501361943,-3.3232626788770148
115,1.5228012047722737,0.2920841093310323,2.568693342763961,-3.619967431001925
116,1.5536985690296221,0.32672387229563005,2.658682641564808,-4.028687370632221
117,1.6279390220692957,0.37360562260119834,2.72028467442339,-4.238766977751457
118,1.7401896470685114,0.44243036274454833,2.7949706354651807,-4.39749261114192
119,1.8049935458085804,0.5641555493640353,2.901434197482951,-4.653543664506529
120,1.7820307129168078,0.7991686073253361,3.0395810905445373,-4.944357965678304
121,1.8715164039101317,0.9915565340463084,3.2275040968653133,-5.147451495622729
122,2.0759892142294385,1.149134973210714,3.4738844299372147,-5.266891305113842
123,2.0153939019159868,1.269314991750803,3.7909325606581965,-5.339999819941129
124,1.9983073969370968,1.3045649909970403,4.103293565057229,-5.46802818706135
125,2.04313358772533,1.3245660104866062,4.3432813277945455,-5.695596369396407
126,2.144642069266214,1.2305248817935635,4.562847959981933,-5.807168194115256
127,2.3411093097636306,1.0532122293339574,4.837815366408915,-5.872534988518616
128,2.5269107481147377,0.8265735401399057,5.025936784739374,-5.804997224312048
129,2.6340770600664163,0.6930057117623478,5.256098280389504,-5.799912145998859
130,2.5347779053594386,0.47551663185547155,5.186454412527286,-5.773557292491981
131,2.535542355051375,0.17290954501621558,5.132411656510722,-5.840519333112887
132,2.4715757810762686,-0.12085268960572633,4.748915197700719,-5.814137965801422
133,2.4208735671086568,-0.3362766926469098,4.481915360808806,-5.7177910776202605
134,2.4528262354835277,-0.5626975315000705,4.273263646749919,-5.606857788874334
135,2.5344790576948077,-0.7527432294991958,4.181341605006366,-5.541755737426496
136,2.523779184949129,-0.7344976574977141,4.160712705781265,-5.464919744161679
137,2.531682047970039,-0.7162900762175005,4.1844932098262495,-5.356626214686554
138,2.3466512856757933,-0.7228315128084812,4.089049691335883,-5.187088249913516
139,2.215305488696512,-0.7543138308349233,3.9401344088232184,-5.107026939536926
140,2.1372754901501594,-0.7606014125483286,3.8858028390066903,-4.970579255325972
141,2.0843839036490612,-0.6981214616909702,3.8379285276893427,-4.838084705853936
142,2.032413550035446,-0.5914123348919922,3.84648200490716,-4.882403851227322
143,2.0150042275108295,-0.5086303262261404,3.879130148395359,-4.9842622287625415
144,2.0813964935083975,-0.43044455362926465,3.9792216495426334,-5.0149903592874185
145,2.0667539593029773,-0.3632400370236053,3.979069678374634,-5.109266816335348
146,2.1374624041317016,-0.29836340388138555,4.050323359489542,-5.136037871949028
147,2.2245384329539744,-0.30271599591488474,3.989065182575726,-5.155328026701172
148,2.2936331311953766,-0.21174132891640654,4.0256703145471775,-5.161297629438537
149,2.360903154410335,-0.18844969417131044,4.023732568780835,-5.178961245247151
150,2.366009996496996,-0.1840681603936378,3.919862871100454,-5.167348947473733
151,2.406807719216428,-0.1377560671297748,3.920071300100195,-5.193782827041646
152,2.5344620627922976,-0.07148979614149292,3.9379401508655625,-5.203251264478819
153,2.577759624861054,-0.033899785627526144,3.8725038024495464,-5.234276133313673
154,2.727561447647233,-0.0003473975068632481,3.8879612938680013,-5.193951115117186
155,2.8873555441479217,0.1378300417198283,4.0147190218862505,-5.117846817476706
156,3.0207676557526284,0.3244934102922368,4.21491974736882,-5.018763352457276
157,3.0839730176789835,0.5860503320617598,4.427772950603474,-5.059199691813417
158,3.2077412498385196,0.7770391237371893,4.691299129449706,-5.076884612588196
159,3.417567423957778,0.9636488074277125,5.034529642037271,-5.146989472003133
160,3.7499604957550887,1.1387376355790784,5.4532805369218265,-5.070078381211344
161,4.194398239219559,1.2474388306128334,5.9668861713193655,-4.923978023312682
162,4.735642346280701,1.2498010612472874,6.5154999960072075,-4.669768353291333
163,5.2833452714486375,1.2985104813747292,7.086866743431349,-4.456276168991147
164,5.922552418794544,1.030307730318292,7.537068520181129,-3.8788935735385666
165,6.057344995502014,0.6914050934763887,7.501898372275287,-3.5707060337158607
166,6.410053917754488,0.23950673381708346,7.713634526183075,-3.157770660242832
167,6.662249934555757,-0.16476831826861382,7.787069262556991,-2.8957010145964532
168,6.815315037523424,-0.4106896202479597,7.890721182925613,-2.817071429821422
169,6.528634342029056,-0.6539415172882128,7.763626229542693,-2.8171723335662344
170,6.480662072979514,-1.03585074339183,7.457234194391501,-2.8427922334640745
171,6.247753149661366,-1.2153504637955825,7.281895694658017,-3.1502639438476985
172,6.148001477405213,-1.2639825978550396,7.2604741453230055,-3.4821455035037734
173,6.065111704707754,-1.2975621041738752,7.330519617911456,-3.7314423096444194
174,5.910786806582133,-1.3165427471856348,7.4036611206615515,-3.9395794111371254
175,5.717053401884527,-1.2638240565965233,7.6104659973027875,-4.202207455680242
176,5.415615724075152,-1.2890407979247018,7.6465198394343705,-4.5068038603221785
177,5.094283480975481,-1.2606838063869914,7.622497961869205,-4.764848077309498
178,5.0267291032254615,-1.3005310851404688,7.786387838983185,-4.837677995007522
179,4.894162111486877,-1.241132996857529,7.752142432256824,-4.981374430289803
180,4.721739145803975,-1.0942106424168647,7.816979652348348,-5.125169366450558
181,4.6072360777252435,-0.984514384724517,7.803762496018319,-5.236119022908572
182,4.557022913879656,-0.8733934693098259,7.915950817277733,-5.212312842267061
183,4.64940654025583,-0.9313385090757373,8.087941790214131,-4.99962699687868
184,4.56882046981732,-0.8472016996993599,8.327769901219018,-4.827642989595154
185,4.192921189542848,-0.5907155519363801,8.28851948790547,-4.744744120349387
186,3.881158384168308,-0.4108636160282746,8.29209729541713,-4.705679771713238
187,3.488399545152064,-0.20428380118081169,8.008580120707443,-4.547462789043943
188,3.2829167363413934,-0.10208892448753937,7.863558545533882,-4.478998991326582
189,3.185776975722279,-0.09140742799581936,7.706548763332217,-4.435068859212026
190,3.2309782307084487,-0.19900421492752315,7.548693215697177,-4.294725443309308
191,3.4141734748320545,-0.3094643963934919,7.48056517938057,-4.005288313996267
192,3.67219184426128,-0.424810052435044,7.461395077722475,-3.6097870454950076
193,3.855375745116013,-0.46092297022243156,7.452453667372484,-3.302190208242004
194,3.982594758270626,-0.4104414652457001,7.428962758827979,-3.1147978308720403
195,4.094941186849048,-0.2673438937110785,7.628184198759573,-2.927667571726036
196,4.061141653696692,-0.10128998792505392,7.817580072817409,-2.813100613575243
197,4.069366010433742,0.008322914311938469,7.984450719887221,-2.730942061410144
198,4.205902049109523,0.0033121472941133154,8.13102829037273,-2.628792099874888
199,4.462337669111532,-0.10110880358457397,8.29080462023673,-2.4965792512621756
200,4.519616914115464,-0.10874014271138756,8.192710121165163,-2.5467007227994736
201,4.567073540678678,-0.11124768382609863,8.125298900064944,-2.533949053149704
202,4.368159174725251,-0.0772551312490028,7.701378436420454,-2.5168754394324555
203,4.358074931289843,-0.12411787008015487,7.402603997885765,-2.3317609734299225
204,4.247310957796018,-0.2473988332895576,6.955219496558278,-2.2770286124799135
205,4.3429836130737955,-0.4061664758027757,6.716981056337513,-2.187406697347645
206,4.605118623499713,-0.540820779945698,6.715113682333882,-2.075301715720543
207,4.907624556327452,-0.7831421158083862,6.695049404379105,-1.9690998046431527
208,5.443871889427355,-1.0927357639104605,6.870958661239762,-1.7502822742630695
209,5.676075002183163,-1.2165588671010363,6.892024344332069,-1.8285037521705108
210,5.556628528066153,-1.0369881333613016,6.89655081881161,-2.149877307216348
211,5.1571085179376634,-0.9041460614748854,6.5084713147315565,-2.5452257230503053
212,4.837693229987083,-0.8215206761455086,6.1293981847330015,-2.654657701142341
213,4.537650799975769,-0.8471110718554067,5.543455710959929,-2.783679067567549
214,4.55561725174147,-0.9895345590827777,5.042505831568088,-2.5139312803902736
215,4.503268592837117,-0.9603449825097652,4.704347427504542,-2.3370938538155266
216,4.596907779193336,-0.9383487726482347,4.475359914859269,-2.2521042905131523
217,4.523389779410531,-0.8093387519855885,4.065281850214341,-2.199982926770672
218,4.54072394473622,-0.6285297424693509,3.8472226910550753,-2.033578541993062
219,4.406903890325624,-0.33578593368972304,3.7242927700619832,-1.9990196710225532
220,4.4384723423435934,-0.08702076044913731,3.8165801975075886,-1.9551355445501521
221,4.478643432752451,0.27314227483065856,4.073515217225839,-2.001292519106471
222,4.488324079039575,0.6308174595125243,4.136321687160543,-2.125111817333941
223,4.609111411364348,0.8394418956788775,4.264068346224183,-2.1404872574820972
224,4.775658989499221,1.0743756934369095,4.542299398559255,-2.1608832823896327
225,4.626915229300081,1.0600453748183134,4.738284368969606,-1.9875470840350835
226,4.619789533799941,0.943925501631842,5.013469108042214,-1.80770715979639
227,4.663151395282171,0.8696979662056853,5.267483444325993,-1.7643728684390427
228,4.700538149847859,0.599299618447101,5.469769272190046,-1.7197464969268637
229,4.887953792873891,0.15195077222090958,5.661740058031113,-1.6324808766783605
230,4.86820807110423,-0.19781551431606048,5.699459995362029,-1.85204075813187
231,4.72256714901245,-0.4350527913059869,5.702291970780113,-2.215146670201218
232,4.671356725290904,-0.6806597619275039,5.688713284753139,-2.5844995079445336
233,4.572612963142712,-0.7651665865863309,5.697071110024175,-3.040419109140874
234,4.395916084869293,-0.8573507131260771,5.645441442443662,-3.4848386849876865
235,4.334591379903662,-0.8833390290127993,5.726153438446956,-3.8244665391623465
236,4.211182289404329,-0.8168978555882314,5.730010861719266,-4.064260247799667
237,4.311115662492607,-0.7770753125655452,5.907348250215455,-4.091820500541384
238,4.393800708195882,-0.8586545096446437,5.807351136234258,-3.834438265213072
239,4.541949958558502,-0.9434600404852985,5.694512993057106,-3.54074208832084
240,4.628057182651239,-0.9317498623089358,5.7019018344444685,-3.277726466337629
241,4.683553937553627,-0.9758843817534034,5.709294082533281,-3.0654087229716107
242,4.675986178745267,-0.8820848533868664,5.76311340816784,-2.93135973154597
243,4.506920725302611,-0.7822058325024672,5.400758435182959,-3.007856997790971
244,4.413481221007933,-0.7316777257125594,5.199786951125703,-3.0333549280314234
245,4.440348649204594,-0.7676370792088526,4.91137745194756,-3.0354163356579176
246,4.424924897586069,-0.8036539150571038,4.5651372742457035,-3.2728485195698602
247,4.446101196192241,-0.7963931230400927,4.306659492334883,-3.582458916324435
248,4.234502833564287,-0.9237112318889297,4.171706291406779,-3.515624317762441
249,4.079697590773789,-0.9794679310071636,3.921296635325445,-3.684944258639895
250,4.1281259834967585,-1.0900640274809852,3.8363739062704365,-3.7730552717408745
251,4.029680569644409,-0.9736166577020521,3.8962080775576715,-4.072747521197108
252,3.989858576902333,-0.9480771094521622,3.9410337953353305,-4.364075411928099
253,3.9361930382200248,-1.0279833871933972,3.924928216689764,-4.8139354649036825
254,3.9500657338150247,-1.1380312182567651,3.8983660217163134,-5.397767113335938
255,3.8348657895124165,-1.2434553368974717,3.7331670343778813,-6.085780406089358
256,3.774488540050352,-1.314007292925468,3.619535212892712,-6.71549103599308
257,3.7686775198070004,-1.336353728214843,3.5917562239278755,-7.355823812399432
258,3.884895269013966,-1.3526083700869036,3.6247360941050086,-8.017003765404969
259,4.079451404340728,-1.4023793990695415,3.6220318733195254,-8.48639832882614
260,4.437013199728214,-1.4503200425659024,3.7609488093199217,-8.934481869842312
261,4.730677873681921,-1.4385135384904628,3.834666002494478,-9.430673901605342
262,5.140904192074323,-1.3059459169002947,4.105867664087088,-10.160178034915987
263,5.399665016223302,-1.3689310309890597,4.480368755200124,-10.548294824214121
264,5.657665306949338,-1.5735124371128344,4.848287450951972,-10.215274325329757
265,5.660363526310322,-1.5324660330709456,5.088605239618305,-10.326252334619712
266,5.405247630079865,-1.4541670646264535,5.3473563306483385,-10.181328156407487
267,5.196306714297176,-1.6470666789500539,5.7424515832295775,-9.470645459745226
268,5.035092853383794,-1.814975980405592,6.033262419962286,-8.697024777760403
269,5.085651646267952,-1.981017844570062,6.384411437777185,-7.981471364929078
270,5.248006884895009,-2.096033592347318,6.779882207030728,-7.231797187525195
271,5.59654535645729,-2.151001431583795,7.375611890526469,-6.440514112407756
272,6.042939162808181,-2.269258550655692,7.918211137321844,-5.604569202211371
273,6.326919030457035,-2.1502648925211494,8.389981112458566,-4.958932048259042
274,6.567337742595194,-2.1411639412571537,8.667282039305457,-4.290460087681712
275,6.811554048376468,-2.0015116900464243,9.107500433870507,-3.7033425279248524
276,6.849086637234135,-1.8553227379359185,9.359653497151807,-3.1240694370461
277,6.707405128836197,-1.7345076682524652,9.405657449142288,-2.6431821139775242
278,6.654138521585934,-1.5162641356479274,9.13680851866393,-2.5527847753608763
279,6.7981841334234305,-1.2125728400748081,9.108765174432772,-2.5924770785043894
280,6.9061069666587045,-0.9597015012817207,9.035041009980628,-2.467347380937865
281,6.888041852731759,-0.7977966073278109,8.737172834186385,-2.4848319725017514
282,6.763559271275601,-0.5991755300003374,8.674280799080726,-2.5886229883947474
283,6.626172424840769,-0.34189084326481745,8.591916946353393,-2.7479416370215946
284,6.568325227325951,-0.039501406330124375,8.709978200400572,-2.7809441814596347
285,6.359123124242164,0.2682726320609712,8.757144834518279,-2.8614966834295976
286,6.194437503001978,0.5740512313324304,8.753670682275201,-2.7798843789989944
287,5.997242599552906,0.904321445440124,8.792623828793412,-2.775494191425068
288,5.773681635733656,1.0782107514971893,8.949798100037425,-2.785585112534895
289,5.646750800467631,1.2458735869137232,9.093615011874675,-2.758730453171023
290,5.275103236253881,1.5211888116706287,9.220695318738876,-2.9104994606124808
291,4.736543326447542,1.8439358729766975,9.14775115749638,-3.3036006577052954
292,4.352710963278618,2.0350898931990367,9.09415117024756,-3.5000140471281656
293,4.012528541385286,2.1296854439982957,9.091681931920794,-3.6113688241099022
294,3.797741458954251,2.149005414156372,8.937738921042707,-3.564756123788308
295,3.4946631875037397,2.207417469515273,8.668988070852274,-3.450430955158394
296,3.468684454443095,2.2320968836634276,8.666173061448761,-3.3014951720240853
297,3.506691840784081,2.209908544017582,8.78023477349626,-3.286164665402587
298,3.5081085022669267,2.1685288740805597,8.605959353855592,-3.1449520900057464
299,3.417549177914665,2.0892026083423754,8.302445275065358,-2.9688792681749296
300,3.1867843878839217,2.0664219437978995,7.965653625300257,-2.728930565758081
301,3.0594184765761963,1.9896132059901892,7.762110003811189,-2.494345086833375
302,2.951734050853753,1.8438371567929914,7.526034073725258,-2.227927930352758
303,2.851372825365755,1.8243185668645074,7.3961961930097715,-2.0346361863792826
304,2.8288956577525077,1.8921571253883578,7.390055374054976,-1.954446273163209
305,2.747274231417505,1.7606269521759796,7.097194992569991,-1.7898004409985562
306,2.7204578616018504,1.7252802414068802,6.862797303558547,-1.6853437807458764
307,2.706842566693479,1.7441681024393982,6.601802662330645,-1.684296873990638
308,2.648696872291356,1.8371725056648032,6.42599607719294,-1.7980602664689038
309,2.55478103488535,1.906647312876726,6.221756474797373,-1.8740621873342826
310,2.4309277348404663,1.9123052893868766,5.903546562645185,-1.8811335729070915
311,2.4212630569438303,1.9570633400714652,5.660722764887134,-1.8291540894982727
312,2.388881214872205,2.067755318613848,5.561220154432565,-1.7880916340154103
313,2.460418720765906,2.119767154521033,5.469718668983922,-1.642204732194394
314,2.4994888858296984,2.2405177897998914,5.340789127880141,-1.5229252398425235
315,2.5772191163753013,2.3215095913555173,5.340794440360204,-1.2865311108651418
316,2.5505045994138573,2.38407881363679,5.376374953708521,-1.0931634316214178
317,2.470472726311305,2.3662760253338684,5.397171721616592,-0.9688282171595795
318,2.4320137465324785,2.373018274468566,5.3645714962524735,-0.8034657633243636
319,2.51783229165955,2.393316167046568,5.518969316129797,-0.6419309318868256
320,2.557810121322568,2.438975233757986,5.7717610534529085,-0.5307294910714879
321,2.576563013313516,2.4283813365893123,5.880512737552597,-0.31423344851550966
322,2.689254389240437,2.4231316260721,5.8712449593633975,-0.18811889585072106
323,2.6862624567566837,2.27881517057002,5.673688399183635,-0.0436856074896575
324,2.6190823423988583,2.143412419286409,5.482318968579368,0.07008978970610412
325,2.519788573715953,1.9939195371740277,5.453349474182601,0.10963006971868187
326,2.509991521881481,1.8121036254011837,5.350799728119804,0.027305956648229723
327,2.500577023048994,1.5666178242471376,5.257396025835052,0.017224388630886277
328,2.5994348161688063,1.318095654703522,5.279760717211601,-0.06609818802581867
329,2.7652508764063946,1.1146618645988413,5.416523769583059,-0.16467925556087515
330,2.79065299516203,1.05759043366335,5.522635697417142,-0.40453331748035065
331,2.788151122384537,0.9845728376073006,5.368661956967848,-0.6268188498544306
332,2.772133256558233,0.7877730353704748,5.112257036901123,-0.9022491476411117
333,2.965972559120143,0.5222963287739993,4.915244968564187,-0.8650761982490931
334,3.074831813106982,0.414208620248252,4.870021013981653,-0.8240373683713129
335,2.978837029185546,0.376150480242509,4.719780203890422,-1.0090755613709756
336,2.8001616510794864,0.4298015630535156,4.605983707883919,-1.3489677527357313
337,2.679978377257839,0.5069715785643251,4.495628057335491,-1.7009543988994176
338,2.7517022298187626,0.502257672190561,4.480778865975415,-1.8896722725409294
339,2.8766138787548625,0.5290173720682819,4.433835589413149,-1.846536605863288
340,3.1063847708999375,0.5085363867423052,4.474297021183971,-1.7828555521672322
341,3.24769272670253,0.6701306401308478,4.667868675118436,-1.7793221379702289
342,3.2265237696180598,0.9385221333140527,4.76434953878339,-1.9807362494565879
343,3.246046869716108,1.2098908703981062,4.7431272567017935,-2.1718122300490035
344,3.273933798460314,1.4417820890725652,4.618802898388759,-2.361631385006757
345,3.381572191171725,1.6426350830390137,4.493236874607908,-2.468754027712884
346,3.5124859187993027,1.9011388797941027,4.406749514919394,-2.6960149243627107
347,3.6463460204122726,2.219409650354707,4.252825847572798,-3.0610579502942876
348,3.7827762241666623,2.4276416684111544,4.306846473855631,-3.306081693554841
349,4.012821787785861,2.710671259949942,4.479995118517204,-3.615712961276693
350,4.264231259419533,3.0713957267413767,4.772057544823482,-4.028167667802189
351,4.548913931830894,3.5382122798460407,5.0004772146813385,-4.456878064930174
352,4.888198301530596,3.8693666600344745,5.110687237991181,-4.778639577320198
353,5.264120762142844,4.318558064797607,5.105708391531424,-5.22434879805257
354,5.49849817199271,4.523954830934581,5.113865859720932,-5.39370611393539
355,5.107707501923251,4.092114546333871,5.119665578184069,-5.076483843281264
356,4.718463607467188,3.7034395083596894,4.853907119249418,-5.009383594721085
357,4.342920751303492,3.222674556562419,4.511219627580541,-4.9213188792857645
358,4.112736146713465,2.8427259880773734,4.237720914460272,-4.8350486326216044
359,3.8288459071841574,2.66990134854196,4.098263672899849,-4.861136967378028
360,3.6308214263886915,2.5192446127588286,4.033035473906046,-4.790594052224081
361,3.462471837844197,2.4045551170893744,3.9740801193939044,-4.669615630771116
362,3.2607885366267126,2.308267266259955,3.7442579084995424,-4.65333084080191
363,3.068201646160569,2.203811504396679,3.4016298214266114,-4.750446946245379
364,2.921010535440369,2.188644174153383,3.109099735864377,-4.945373235071266
365,2.8617232908857173,2.064548384606277,2.928534297045091,-5.126655042225037
366,2.8979935649223965,1.956182152571245,2.815009112393489,-5.265473475137484
367,3.0758508702562666,1.821284999912065,2.743225439611564,-5.346253916641369
368,3.381052456530263,1.6934071433810964,2.805284933691536,-5.423715856901486
369,3.725296395947722,1.6844533290661041,3.003640647058571,-5.465426811455346
370,4.000031716613119,1.8111945698235956,3.273300478651035,-5.555944190968088
371,4.202796326459296,2.0103827010727353,3.484185887473234,-5.715490708053558
