u,mean_x,mean_y,lower_x,lower_y,upper_x,upper_y
0.0,-1.688113841361741,0.9052029185875131,-1.890459076672937,0.6838805278589017,-1.4857686060505448,1.1265253093161245
0.00392156862745098,-1.6813416822354246,0.9235563028083111,-1.8859284414761894,0.7101440267253254,-1.4767549229946597,1.1369685788912969
0.00784313725490196,-1.6745402428296514,0.9418015412886691,-1.8820139898482924,0.735564221410195,-1.4670664958110105,1.1480388611671433
0.011764705882352941,-1.6664485802110012,0.9575008274839579,-1.877554959888874,0.7583762099293441,-1.4553422005331282,1.1566254450385718
0.01568627450980392,-1.654030697065251,0.9701453753068012,-1.8699392501155019,0.7781363359440004,-1.438122144015,1.1621544146696021
0.0196078431372549,-1.6401346366182254,0.9779708490305372,-1.8610821264899933,0.7923009886716863,-1.4191871467464576,1.1636407093893881
0.023529411764705882,-1.6246179382263695,0.9826056982093633,-1.8505917578451117,0.8024099177615089,-1.3986441186076273,1.1628014786572176
0.027450980392156862,-1.6092562105201913,0.9871479786963402,-1.8398286473291763,0.8110707601351974,-1.3786837737112063,1.163225197257483
0.03137254901960784,-1.592977325864847,0.9909459283903991,-1.8281932497819326,0.8186212188899439,-1.3577614019477613,1.1632706378908544
0.03529411764705882,-1.5747551812129514,0.9922207851951919,-1.8138777183807404,0.8212708970123879,-1.3356326440451625,1.1631706733779958
0.0392156862745098,-1.554297541695947,0.9915483853475846,-1.7971478495096378,0.8188806270151187,-1.3114472338822563,1.1642161436800507
0.043137254901960784,-1.5335235165316032,0.9904909082785421,-1.780227164472389,0.815775265104114,-1.2868198685908174,1.1652065514529704
0.047058823529411764,-1.511741097724877,0.9867561988048436,-1.7629510332411982,0.8112539190710785,-1.260531162208556,1.1622584785386088
0.050980392156862744,-1.4897276361597211,0.9788491167352826,-1.74657590403682,0.8029015196323459,-1.2328793682826222,1.1547967138382194
0.054901960784313725,-1.4685270574063172,0.9720733335218188,-1.7306065134540434,0.7949876760128928,-1.206447601358591,1.1491589910307447
0.058823529411764705,-1.4480966702098657,0.9658948530753221,-1.7147982779410016,0.786677178645979,-1.1813950624787297,1.1451125275046652
0.06274509803921569,-1.4289159317542486,0.9596497807362525,-1.6993329131681247,0.777722182107807,-1.1584989503403724,1.141577379364698
0.06666666666666667,-1.4109749795137283,0.9534794229892084,-1.6843230795397557,0.7679037733472734,-1.137626879487701,1.1390550726311433
0.07058823529411765,-1.391918337458289,0.9469269425481281,-1.6683592169664268,0.7587299599286748,-1.1154774579501514,1.1351239251675815
0.07450980392156863,-1.3729211626529934,0.9400931037287332,-1.6522396233213272,0.7485542073932854,-1.0936027019846595,1.131632000064181
0.0784313725490196,-1.3549443913164632,0.9328837933531696,-1.63539218316892,0.738455175375925,-1.0744965994640063,1.1273124113304143
0.08235294117647059,-1.3376288267010739,0.925448621916877,-1.618851124202,0.7283778007599285,-1.0564065292001477,1.1225194430738257
0.08627450980392157,-1.3217772066734115,0.918485974966093,-1.6029602609988822,0.7180680456100017,-1.0405941523479407,1.1189039043221842
0.09019607843137255,-1.3095139261284847,0.9114278898704011,-1.5891331260766322,0.7078593831674077,-1.0298947261803373,1.1149963965733944
0.09411764705882353,-1.297580926195542,0.902746372942889,-1.575568599584546,0.6974291335686544,-1.019593252806538,1.1080636123171235
0.09803921568627451,-1.283045044067668,0.8920361196172493,-1.5598210127633587,0.6841443853099404,-1.0062690753719772,1.0999278539245583
0.10196078431372549,-1.2674357248176482,0.87953362940338,-1.5437785639667798,0.6679614820460634,-0.9910928856685166,1.0911057767606964
0.10588235294117647,-1.2506740468811974,0.8673840780342235,-1.5263078867189637,0.6514568611611499,-0.9750402070434311,1.083311294907297
0.10980392156862745,-1.2334365963029208,0.8573346669431068,-1.5088129450749614,0.6372156319782826,-0.9580602475308801,1.0774537019079309
0.11372549019607843,-1.2179248801461215,0.8507488641336038,-1.492615422272059,0.6296607090067208,-0.9432343380201842,1.071837019260487
0.11764705882352941,-1.2030182673998957,0.8445530050770416,-1.4774512729420168,0.6241429227110422,-0.9285852618577747,1.064963087443041
0.12156862745098039,-1.1889312561245593,0.8381928885134303,-1.4634361853647673,0.618094921560357,-0.9144263268843513,1.0582908554665038
0.12549019607843137,-1.178586423088339,0.8345412995213285,-1.451688047691879,0.6159079293347434,-0.9054847984847989,1.0531746697079136
0.12941176470588234,-1.1709619193289698,0.8345158443711569,-1.4428068483195258,0.6177113424103962,-0.8991169903384137,1.0513203463319176
0.13333333333333333,-1.1641873087048906,0.8339086331798223,-1.4350887185071857,0.6195144167314768,-0.8932858989025955,1.0483028496281679
0.13725490196078433,-1.1582022053350571,0.8334510228347247,-1.4293382761837337,0.6217005864232183,-0.8870661344863805,1.045201459246231
0.1411764705882353,-1.1514857975742023,0.8314950494209872,-1.4229512889321585,0.6218204367329399,-0.880020306216246,1.0411696621090345
